time_s,distance_m,ax_mps2,ay_mps2,az_mps2,gx_radps,gy_radps,gz_radps,accel_mag,gyro_mag,jerk
46.92,32.844,0.11253,-0.03405,9.85389,-0.00101,-0.00296,0.01367,9.85459,0.01402,0.52927
46.94,32.858,0.11296,-0.05428,9.84721,-0.00007,-0.00709,0.01974,9.84801,0.02097,-0.32909
46.96,32.872,0.11216,-0.02098,9.87255,0.00137,-0.00092,0.00689,9.8732,0.00709,1.25969
46.98,32.886,0.14675,-0.03688,9.88062,0.00067,-0.00319,0.01435,9.88178,0.01471,0.42871
47,32.9,0.17146,-0.03466,9.86913,-0.00166,-0.00095,0.01229,9.87068,0.01244,-0.55505
47.02,32.914,0.13386,-0.03831,9.87301,0.00347,-0.00218,0.01315,9.87399,0.01377,0.16558
47.04,32.928,0.15075,-0.05018,9.86295,-0.00014,-0.0003,0.02069,9.86423,0.02069,-0.48778
47.06,32.942,0.08385,-0.05666,9.85314,0.00052,-0.0034,0.00414,9.85366,0.00538,-0.52882
47.08,32.956,0.10076,-0.05623,9.82968,-0.00034,0.00018,0.01564,9.83036,0.01565,-1.16506
47.1,32.97,0.06056,-0.04724,9.88074,-0.00131,0.00059,0.01443,9.88104,0.0145,2.53398
47.12,32.984,0.05025,-0.04101,9.85974,0.00609,0.00342,0.01103,9.85995,0.01306,-1.05407
47.14,32.998,0.04818,-0.04562,9.88262,-0.00472,0.00432,0.01621,9.88285,0.01743,1.14462
47.16,33.012,-0.01852,-0.05612,9.83346,0.00238,0.00174,0.01964,9.83363,0.01986,-2.46063
47.18,33.026,-0.00194,-0.04137,9.87813,0.00061,-0.00311,0.01416,9.87822,0.01451,2.22912
47.2,33.04,-0.03887,-0.04492,9.869,0.00251,0.00022,0.01127,9.86918,0.01155,-0.45177
47.22,33.054,-0.04494,-0.04372,9.88363,-0.00471,0.00115,0.0118,9.88383,0.01276,0.73221
47.24,33.068,-0.02864,-0.03253,9.87183,0.00038,0.00129,0.00635,9.87192,0.00649,-0.59506
47.26,33.082,-0.02127,-0.01599,9.9078,0.00068,-0.0042,0.00897,9.90783,0.00993,1.79541
47.28,33.096,-0.03568,-0.03638,9.88123,0.00592,0.00371,0.00961,9.88136,0.01188,-1.3236
47.3,33.11,-0.04345,-0.03402,9.85613,0.00164,0.003,0.0109,9.85629,0.01142,-1.25366
47.32,33.124,0.00833,-0.05779,9.8543,0.00098,0.00844,0.01145,9.85447,0.01426,-0.09073
47.34,33.138,-0.00142,-0.02997,9.86281,0.00216,-0.00262,0.01193,9.86285,0.0124,0.41911
47.36,33.152,0.02004,-0.03266,9.85535,0.00031,0.00793,0.0164,9.85543,0.01822,-0.37144
47.38,33.166,0.0182,-0.02977,9.85915,-0.00013,0.00214,0.01315,9.85922,0.01332,0.18949
47.4,33.18,0.01748,-0.02767,9.83939,0.00007,-0.00344,0.00898,9.83945,0.00962,-0.98853
47.42,33.194,0.03977,-0.04641,9.85088,0.00875,0.00556,0.00925,9.85107,0.0139,0.58131
47.44,33.208,0.04447,-0.02829,9.83024,0.0021,0.00401,0.00981,9.83038,0.0108,-1.03455
47.46,33.222,0.03947,-0.04619,9.80686,0.00759,0.00695,0.00839,9.80705,0.01327,-1.1664
47.48,33.236,0.03801,-0.02396,9.8319,0.00855,0.0005,0.00802,9.832,0.01173,1.24738
47.5,33.25,0.00801,-0.03335,9.86344,0.00517,0.00053,0.01401,9.8635,0.01494,1.57492
47.52,33.264,0.07411,-0.00592,9.82961,0.00501,-0.00003,0.01021,9.82989,0.01137,-1.68055
47.54,33.278,0.04641,-0.01153,9.86536,0.0018,0.00656,0.0108,9.86547,0.01276,1.77932
47.56,33.292,0.0436,-0.01551,9.80632,0.00485,0.00719,0.01291,9.80643,0.01555,-2.95207
47.58,33.306,0.04558,-0.01858,9.84374,0.00165,0.00313,0.01481,9.84387,0.01523,1.87178
47.6,33.32,0.03252,-0.02343,9.82083,0.00307,0.00676,0.01295,9.82091,0.01493,-1.14775
47.62,33.334,0.03227,-0.01189,9.81143,0.00585,0.00283,0.00946,9.81149,0.01148,-0.47117
47.64,33.348,0.08504,-0.03979,9.8172,0.00312,-0.00309,0.01773,9.81765,0.01826,0.30793
47.66,33.362,0.07142,-0.03251,9.82164,0.00423,0.00635,0.00451,9.82196,0.00886,0.21552
47.68,33.376,0.10091,-0.02131,9.79165,0.00518,0.00175,0.00861,9.79219,0.0102,-1.4884
47.7,33.39,0.07439,-0.03105,9.79379,0.00352,0.00378,0.01389,9.79412,0.01482,0.09649
47.72,33.404,0.08286,-0.01415,9.76709,0.00887,0.00742,0.00822,9.76745,0.01419,-1.33362
47.74,33.418,0.11526,-0.01632,9.76029,0.00713,0.00439,0.01402,9.76098,0.01633,-0.32326
47.76,33.432,0.06403,-0.02401,9.76005,0.00723,0.0069,0.00797,9.76029,0.01278,-0.03451
47.78,33.446,0.05677,-0.02825,9.75755,0.00969,0.0105,0.00321,9.75776,0.01465,-0.12671
47.8,33.46,0.04584,-0.01518,9.77995,0.00384,0.00864,0.00085,9.78007,0.0095,1.11557
47.82,33.474,0.05114,-0.00334,9.77974,0.00691,0.00691,0.00497,9.77987,0.01096,-0.00975
47.84,33.488,-0.00055,-0.00341,9.76829,0.01008,0.01018,0.00612,9.76829,0.01558,-0.57933
47.86,33.502,-0.03989,-0.01248,9.73922,0.00668,0.01121,-0.00061,9.7393,0.01306,-1.44917
47.88,33.516,-0.04991,-0.00071,9.76465,0.01143,0.00519,-0.00557,9.76477,0.01373,1.27345
47.9,33.53,-0.06767,-0.01478,9.75978,0.00775,0.00093,0.00276,9.76003,0.00828,-0.23739
47.92,33.544,-0.10706,-0.00298,9.79421,0.00343,0.01149,-0.00015,9.7948,0.01199,1.73855
47.94,33.558,-0.13127,0.01602,9.74288,0.01164,0.00867,-0.00082,9.74378,0.01454,-2.55097
47.96,33.572,-0.1028,0.01492,9.77001,0.00423,0.01046,0.00158,9.77056,0.01139,1.33928
47.98,33.586,-0.09926,-0.01557,9.77687,0.00727,0.00864,-0.00458,9.77739,0.01218,0.34124
48,33.6,-0.09424,0.0061,9.73116,0.01224,0.01016,-0.00125,9.73162,0.01596,-2.28835
48.02,33.614,-0.09333,-0.0163,9.78345,0.01041,0.0084,-0.0045,9.78391,0.01412,2.61423
48.04,33.628,-0.07728,0.00017,9.76237,0.01161,0.00922,-0.00299,9.76267,0.01513,-1.06156
48.06,33.642,-0.05363,-0.04028,9.75055,0.00802,0.00129,0.00094,9.75078,0.00818,-0.59489
48.08,33.656,-0.02335,-0.00213,9.74999,0.01275,0.00602,-0.00475,9.75002,0.01488,-0.03788
48.1,33.67,-0.00234,0.018,9.767,0.00833,0.00861,-0.00468,9.76702,0.01287,0.84994
48.12,33.684,0.0306,-0.00057,9.80676,0.00945,0.01237,-0.00798,9.80681,0.01749,1.98939
48.14,33.698,0.05091,-0.02324,9.7992,0.01451,0.0072,-0.00846,9.79936,0.01827,-0.37221
48.16,33.712,0.09709,-0.04187,9.8536,0.01247,0.01221,-0.01111,9.85416,0.02069,2.74017
48.18,33.726,0.14578,-0.03527,9.86376,0.01196,0.01007,-0.00582,9.8649,0.01668,0.53697
48.2,33.74,0.21292,-0.07135,9.94193,0.01162,0.01358,-0.01177,9.94447,0.0214,3.97821
48.22,33.754,0.30332,-0.09498,9.97972,0.01308,0.00862,-0.00246,9.98478,0.01585,2.01582
48.24,33.768,0.36243,-0.12264,10.0277,0.01346,0.00984,-0.00785,10.035,0.01843,2.51058
48.26,33.782,0.47373,-0.14325,10.14194,0.01005,0.00496,-0.00802,10.15401,0.01378,5.95077
48.28,33.796,0.58474,-0.20942,10.22886,0.00422,0.00345,-0.00744,10.2477,0.00922,4.68452
48.3,33.81,0.73602,-0.24805,10.33473,0.00669,0.009,-0.00175,10.36388,0.01135,5.80873
48.32,33.824,0.89295,-0.32657,10.47264,0.00618,0.00821,-0.01175,10.51571,0.01561,7.59152
48.34,33.838,1.11126,-0.36198,10.62642,0.01025,0.013,-0.00981,10.69049,0.01924,8.73931
48.36,33.852,1.33002,-0.41372,10.81004,0.01298,0.00645,-0.01108,10.8994,0.01824,10.44546
48.38,33.866,1.55133,-0.51606,10.96729,0.00464,0.00659,-0.00617,11.08848,0.01015,9.45404
48.4,33.88,1.80343,-0.60466,11.17865,0.01232,0.00783,-0.01645,11.33932,0.02199,12.54197
48.42,33.894,2.03723,-0.70183,11.36815,0.00435,0.00628,-0.01754,11.57055,0.01913,11.56147
48.44,33.908,2.29623,-0.76462,11.56188,0.00985,0.00576,-0.01382,11.81247,0.01792,12.09569
48.46,33.922,2.51405,-0.82419,11.75585,0.01084,0.00383,-0.01101,12.04989,0.01591,11.87108
48.48,33.936,2.70307,-0.91378,11.90148,0.0117,0.00819,-0.01013,12.23874,0.01751,9.44246
48.5,33.95,2.90655,-0.95124,12.05414,0.00537,0.00942,-0.01401,12.43604,0.01772,9.86518
48.52,33.964,3.02374,-1.02474,12.14567,0.00783,0.0056,-0.01125,12.55828,0.01481,6.11198
48.54,33.978,3.10352,-1.05405,12.24722,0.00928,0.00998,-0.01622,12.67822,0.02118,5.99696
48.56,33.992,3.11317,-1.08582,12.29212,0.00769,0.00565,-0.00754,12.72663,0.01216,2.42033
48.58,34.006,3.09822,-1.08424,12.32346,0.00803,0.00323,-0.01082,12.75312,0.01386,1.32475
48.6,34.02,3.03738,-1.03293,12.25144,0.00648,0.00461,-0.01023,12.66453,0.01296,-4.4294
48.62,34.034,2.94565,-1.03793,12.15301,0.0103,0.00674,-0.01356,12.5479,0.01832,-5.83155
48.64,34.048,2.78785,-0.99293,12.08508,0.00974,0.00927,-0.01349,12.44215,0.01905,-5.2874
48.66,34.062,2.5896,-0.91179,11.97095,0.00782,-0.00056,-0.00416,12.28174,0.00887,-8.02092
48.68,34.076,2.39315,-0.82015,11.7849,0.01008,0.00344,-0.01609,12.05337,0.0193,-11.41838
48.7,34.09,2.17855,-0.73036,11.62841,0.00794,0.00507,-0.0198,11.85325,0.02193,-10.0061
48.72,34.104,1.94566,-0.66262,11.44492,0.01064,0.00553,-0.02055,11.62802,0.02379,-11.26142
48.74,34.118,1.70532,-0.59667,11.25382,0.00844,0.00258,-0.01039,11.39792,0.01363,-11.5048
48.76,34.132,1.48206,-0.52169,11.07767,0.00434,-0.00126,-0.01278,11.18854,0.01356,-10.4692
48.78,34.146,1.26587,-0.4255,10.89396,0.00624,0.00474,-0.01638,10.97551,0.01816,-10.65134
48.8,34.16,1.07309,-0.36245,10.76558,0.00533,-0.00016,-0.00788,10.825,0.00951,-7.52551
48.82,34.174,0.91181,-0.29058,10.60635,0.00706,0.00825,-0.0123,10.64943,0.01641,-8.77835
48.84,34.188,0.75114,-0.21598,10.4456,0.00676,0.00574,-0.01357,10.4748,0.01621,-8.73167
48.86,34.202,0.65988,-0.19899,10.32487,0.00881,-0.00105,-0.00538,10.34785,0.01038,-6.34746
48.88,34.216,0.51432,-0.13889,10.22087,0.01155,-0.0003,-0.01401,10.23475,0.01816,-5.65512
48.9,34.23,0.4173,-0.10624,10.14348,0.00807,0.00178,-0.00779,10.15262,0.01136,-4.10639
48.92,34.244,0.32842,-0.0517,10.05499,0.00991,-0.00061,-0.02221,10.06048,0.02433,-4.60688
48.94,34.258,0.23842,-0.04552,10.06579,0.00736,0.00029,-0.01137,10.06872,0.01355,0.41165
48.96,34.272,0.22471,-0.013,9.97447,0.00708,-0.00079,-0.01064,9.97701,0.01281,-4.58537
48.98,34.286,0.15318,-0.02091,9.93984,0.00996,-0.00621,-0.01219,9.94104,0.01692,-1.79827
49,34.3,0.12893,0.02656,9.91312,0.00751,-0.00015,-0.01313,9.914,0.01513,-1.3523
49.02,34.314,0.06119,-0.00347,9.91658,0.00202,-0.00224,-0.01511,9.91677,0.01541,0.13843
49.04,34.328,0.03575,0.02,9.92273,0.00785,0.00129,-0.01167,9.92281,0.01413,0.30245
49.06,34.342,0.05293,0.01725,9.87646,0.01108,-0.0016,-0.01757,9.87662,0.02083,-2.30979
49.08,34.356,0.05792,0.01062,9.88047,0.00492,-0.00234,-0.00004,9.88064,0.00545,0.20125
49.1,34.37,0.04447,0.02939,9.88289,0.00652,-0.004,-0.01928,9.88303,0.02074,0.11939
49.12,34.384,0.02517,0.01315,9.89561,0.00443,-0.00267,-0.01133,9.89565,0.01245,0.63102
49.14,34.398,0.05702,0.02403,9.84763,0.00579,-0.00707,-0.00899,9.84782,0.01282,-2.39157
49.16,34.412,0.04623,0.02913,9.89547,0.00823,-0.00214,-0.00891,9.89562,0.01231,2.38994
49.18,34.426,0.02788,0.03841,9.87027,0.00267,0.0023,-0.00986,9.87038,0.01047,-1.26203
49.2,34.44,0.0401,0.03307,9.9057,0.01198,-0.00701,-0.00753,9.90583,0.01579,1.77263
49.22,34.454,0.04393,0.03436,9.86793,0.0066,-0.00018,-0.0068,9.86809,0.00948,-1.88702
49.24,34.468,0.04051,0.04828,9.86919,0.00543,-0.00535,-0.0018,9.86939,0.00783,0.06498
49.26,34.482,0.02381,0.04103,9.85875,0.00128,0.00127,-0.00894,9.85886,0.00912,-0.52648
49.28,34.496,-0.00699,0.00634,9.88905,0.00704,0.00553,-0.00832,9.88906,0.01222,1.5097
49.3,34.51,-0.00207,0.00996,9.866,0.00611,-0.00145,-0.01241,9.86601,0.01391,-1.1525
49.32,34.524,-0.01717,-0.00079,9.84535,0.00954,-0.00952,-0.0097,9.84537,0.01661,-1.03183
49.34,34.538,-0.04116,0.0029,9.85841,0.0048,-0.00362,-0.00746,9.8585,0.00958,0.65644
49.36,34.552,-0.06023,0.04614,9.82141,0.00255,-0.00391,-0.0098,9.8217,0.01085,-1.83988
49.38,34.566,-0.0415,0.02402,9.83833,0.00039,-0.00247,-0.00857,9.83844,0.00893,0.8371
49.4,34.58,-0.0489,0.02378,9.85108,0.00423,-0.01092,-0.00359,9.85123,0.01225,0.63923
49.42,34.594,-0.08713,0.0133,9.81059,0.00188,-0.00498,-0.00407,9.81098,0.0067,-2.01214
49.44,34.608,-0.05492,0.03658,9.86025,-0.00094,-0.00502,-0.00178,9.86047,0.00541,2.47444
49.46,34.622,-0.02803,0.03236,9.84801,0.0067,-0.00104,-0.01117,9.8481,0.01307,-0.6185
49.48,34.636,-0.03341,0.00367,9.84594,0.0027,-0.00209,-0.00445,9.846,0.00561,-0.10506
49.5,34.65,-0.04077,0.0132,9.86549,0.00684,-0.00592,-0.00346,9.86558,0.00968,0.97911
49.52,34.664,0.01684,0.03902,9.83119,0.0046,-0.01247,-0.00192,9.83128,0.01343,-1.71497
49.54,34.678,0.03721,0.02201,9.83834,0.00092,-0.00756,0.00471,9.83843,0.00895,0.3573
49.56,34.692,0.04258,0.02553,9.84871,0.00346,-0.00301,-0.00265,9.84883,0.0053,0.51998
49.58,34.706,0.09175,0.01895,9.82981,0.00166,-0.00991,-0.00196,9.83026,0.01024,-0.92866
49.6,34.72,0.10406,0.01626,9.81271,0.00044,-0.00589,-0.00265,9.81328,0.00648,-0.84898
49.62,34.734,0.11178,0.00292,9.80676,0.00304,-0.00798,-0.00308,9.8074,0.00908,-0.29402
49.64,34.748,0.14332,0.01942,9.84841,0.00043,-0.00693,0.00402,9.84947,0.00802,2.10363
49.66,34.762,0.1253,0.03345,9.81827,-0.00211,-0.00812,-0.00072,9.81913,0.00842,-1.51698
49.68,34.776,0.12296,-0.00482,9.83374,-0.00659,-0.00742,0.00033,9.83451,0.00993,0.76916
49.7,34.79,0.12822,0.01756,9.76408,-0.00473,-0.00591,0.00199,9.76493,0.00782,-3.47896
49.72,34.804,0.10511,0.00477,9.78083,-0.00321,-0.00647,0.00108,9.7814,0.0073,0.82328
49.74,34.818,0.07979,-0.00386,9.83965,0.00154,-0.00909,-0.0011,9.83998,0.00928,2.92889
49.76,34.832,0.08522,0.00227,9.79613,0.0013,-0.00609,0.00165,9.79651,0.00644,-2.17359
49.78,34.846,0.05841,-0.01172,9.80598,0.00202,-0.01003,0.00755,9.80616,0.01271,0.48257
49.8,34.86,0.08588,0.00223,9.778,-0.00252,-0.00799,0.00087,9.77837,0.00842,-1.38921
49.82,34.874,0.0535,-0.00111,9.78677,-0.0008,-0.00528,0.00478,9.78692,0.00717,0.42722
49.84,34.888,0.04739,-0.01059,9.75031,-0.00079,-0.00595,0.00662,9.75043,0.00894,-1.82413
49.86,34.902,0.05588,0.0083,9.78977,-0.00327,-0.00966,0.00606,9.78993,0.01186,1.97493
49.88,34.916,0.03736,-0.00136,9.76784,-0.00178,-0.00762,0.00981,9.76791,0.01255,-1.10101
49.9,34.93,0.08695,-0.02062,9.7454,-0.00735,-0.00959,0.01311,9.74581,0.01783,-1.10526
49.92,34.944,0.07608,-0.03314,9.7862,-0.00224,-0.0127,0.00349,9.78655,0.01336,2.03723
49.94,34.958,0.06124,-0.02941,9.77611,-0.00007,-0.01026,0.00774,9.77635,0.01285,-0.51016
49.96,34.972,0.05934,-0.02563,9.74081,-0.00334,-0.00476,0.0099,9.74103,0.01148,-1.76609
49.98,34.986,0.05314,-0.01193,9.75082,-0.0036,-0.00976,0.0099,9.75097,0.01436,0.49716
50,35,0.03845,-0.0106,9.7795,-0.00293,-0.00699,0.01374,9.77958,0.01569,1.43049
50.02,35.014,0.00924,-0.0334,9.77224,-0.00283,-0.00685,0.01642,9.7723,0.01802,-0.364
50.04,35.028,0.01812,-0.02889,9.76948,-0.00709,-0.0073,0.01748,9.76954,0.02022,-0.13811
50.06,35.042,-0.02213,-0.00061,9.74855,0.00064,-0.01167,0.0105,9.74858,0.01571,-1.04801
50.08,35.056,-0.0265,-0.02714,9.73332,-0.00975,-0.00196,0.01042,9.7334,0.0144,-0.75896
50.1,35.07,-0.04581,-0.03115,9.74747,-0.00894,-0.01367,0.0138,9.74763,0.02139,0.71164
50.12,35.084,-0.03168,-0.02675,9.73126,-0.00501,-0.01143,0.02103,9.73135,0.02446,-0.81423
50.14,35.098,-0.04526,-0.01083,9.74691,-0.00656,-0.01178,0.01682,9.74702,0.02156,0.78372
50.16,35.112,-0.04542,-0.01767,9.75244,-0.01373,-0.00956,0.01864,9.75257,0.02505,0.2772
50.18,35.126,-0.03963,-0.02343,9.74878,-0.00405,-0.00969,0.01007,9.74889,0.01455,-0.18374
50.2,35.14,-0.025,-0.03588,9.73602,-0.00339,-0.00797,0.01251,9.73612,0.01522,-0.63863
50.22,35.154,-0.00671,-0.02071,9.75287,-0.00768,-0.00605,0.01596,9.75289,0.01872,0.83859
50.24,35.168,-0.00057,-0.01337,9.75332,-0.01108,-0.00697,0.01078,9.75333,0.01696,0.02203
50.26,35.182,0.02185,-0.02433,9.78006,-0.00678,-0.00468,0.01834,9.78011,0.02011,1.33923
50.28,35.196,0.03406,-0.00741,9.76423,-0.0068,-0.00568,0.0172,9.76429,0.01935,-0.79136
50.3,35.21,0.10059,-0.04236,9.74193,-0.01068,-0.00701,0.01572,9.74254,0.02026,-1.08719
50.32,35.224,0.07874,-0.02792,9.75739,-0.00152,-0.00147,0.01278,9.75775,0.01296,0.76043
50.34,35.238,0.10659,-0.03486,9.73396,-0.00667,-0.00312,0.011,9.73461,0.01324,-1.1573
50.36,35.252,0.12718,-0.05287,9.73423,-0.0047,-0.00563,0.01331,9.73521,0.0152,0.02999
50.38,35.266,0.1145,-0.03536,9.79377,-0.01051,-0.00566,0.02274,9.7945,0.02568,2.96465
50.4,35.28,0.07799,-0.02297,9.76522,-0.0073,-0.00238,0.02341,9.76555,0.02464,-1.44721
50.42,35.294,0.0914,-0.02881,9.7721,-0.00751,-0.00496,0.02149,9.77257,0.0233,0.35075
50.44,35.308,0.06998,-0.03331,9.77903,-0.004,-0.00292,0.01741,9.77933,0.0181,0.33823
50.46,35.322,0.08302,-0.02353,9.76625,-0.01041,-0.00122,0.01821,9.76663,0.02101,-0.6351
50.48,35.336,0.05772,-0.01412,9.76645,-0.01229,-0.00155,0.00855,9.76663,0.01505,-0.00001
50.5,35.35,0.05862,-0.04032,9.77693,-0.00749,-0.00373,0.01941,9.77719,0.02114,0.52805
50.52,35.364,0.03789,-0.0426,9.82595,-0.01056,-0.00422,0.01761,9.82612,0.02096,2.44634
50.54,35.378,0.05552,-0.02619,9.81331,-0.00659,-0.00276,0.01329,9.8135,0.01509,-0.63086
50.56,35.392,0.01621,-0.05019,9.78047,-0.0055,-0.00189,0.01522,9.78062,0.01629,-1.64428
50.58,35.406,-0.03899,-0.04208,9.7981,-0.00584,-0.00038,0.01541,9.79826,0.01648,0.88232
50.6,35.42,-0.03324,-0.08601,9.7961,-0.01007,0.0048,0.0151,9.79653,0.01878,-0.08667
50.62,35.434,-0.02853,-0.03975,9.79296,-0.00269,-0.00417,0.01578,9.79308,0.01654,-0.17246
50.64,35.448,-0.03772,-0.05115,9.80633,-0.00291,-0.0041,0.01669,9.80653,0.01743,0.67263
50.66,35.462,-0.02978,-0.03401,9.84428,-0.004,-0.00461,0.01733,9.84439,0.01838,1.8926
50.68,35.476,-0.05752,-0.02112,9.79823,-0.01156,0.00238,0.0164,9.79843,0.0202,-2.29802
50.7,35.49,-0.03836,-0.06244,9.81794,-0.01363,-0.00054,0.00518,9.81822,0.01459,0.98953
50.72,35.504,-0.04321,-0.03736,9.83345,-0.00572,0.0007,0.00966,9.83362,0.01125,0.77006
50.74,35.518,-0.07682,-0.0193,9.82112,-0.00988,-0.00569,0.01141,9.82144,0.01613,-0.60869
50.76,35.532,-0.08053,-0.02278,9.85396,-0.00613,-0.00113,0.01077,9.85431,0.01245,1.64359
50.78,35.546,-0.05161,-0.04007,9.84141,-0.00955,-0.0033,0.01393,9.84163,0.01721,-0.63443
50.8,35.56,-0.08904,-0.0032,9.82018,-0.00753,-0.00422,0.01102,9.82059,0.014,-1.05189
50.82,35.574,-0.07959,-0.02325,9.83107,-0.01247,0.00176,0.00688,9.83142,0.01435,0.54172
50.84,35.588,-0.08695,-0.0098,9.83683,-0.00776,0.00463,0.01315,9.83722,0.01596,0.28986
50.86,35.602,-0.11011,-0.0471,9.85665,-0.00558,-0.00073,0.01077,9.85738,0.01215,1.00812
50.88,35.616,-0.10258,-0.02039,9.83374,-0.01084,-0.00079,0.005,9.8343,0.01196,-1.1543
50.9,35.63,-0.10448,-0.05717,9.84681,-0.01413,0.00166,0.00848,9.84753,0.01656,0.66159
50.92,35.644,-0.11355,-0.03456,9.86275,-0.00586,-0.00119,0.00793,9.86347,0.00993,0.79683
50.94,35.658,-0.07206,-0.04492,9.85691,-0.01013,0.00067,0.0069,9.85728,0.01227,-0.30939
50.96,35.672,-0.07306,-0.04406,9.83216,-0.01723,-0.00336,0.01234,9.83253,0.02146,-1.2376
50.98,35.686,-0.05044,-0.0565,9.88992,-0.00847,0.00281,0.00976,9.89021,0.01323,2.8844
51,35.7,-0.02983,-0.02299,9.86592,-0.00968,0.00143,0.00674,9.866,0.01189,-1.21086
51.02,35.714,0.00608,-0.01834,9.85048,-0.00796,-0.00012,0.01809,9.8505,0.01977,-0.77488
51.04,35.728,0.02728,-0.0216,9.86417,-0.01299,-0.00057,0.01052,9.86423,0.01673,0.68646
51.06,35.742,0.01071,-0.02422,9.87009,-0.00466,-0.00172,0.01015,9.87012,0.0113,0.29477
51.08,35.756,0.04042,-0.03013,9.87226,-0.00716,0.00363,0.00078,9.87239,0.00807,0.11326
51.1,35.77,0.06077,-0.05598,9.88396,-0.00924,0.00354,0.00176,9.88431,0.01005,0.59587
51.12,35.784,0.07444,-0.02125,9.85832,-0.01128,0.00539,0.00328,9.85862,0.01292,-1.28406
51.14,35.798,0.06893,-0.02054,9.86714,-0.00985,0.00915,0.00527,9.8674,0.01444,0.43866
51.16,35.812,0.03598,-0.01276,9.87556,-0.00894,0.00814,0.00488,9.87563,0.01304,0.4118
51.18,35.826,0.04137,-0.01247,9.86383,-0.0068,0.00524,0.00462,9.86393,0.00975,-0.58523
51.2,35.84,0.00884,-0.01468,9.89269,-0.00603,0.00192,0.00492,9.8927,0.00802,1.43853
51.22,35.854,-0.01473,-0.02028,9.85188,-0.00863,0.00547,0.00397,9.85192,0.01096,-2.03925
51.24,35.868,-0.06023,-0.0185,9.8663,-0.01206,0.01137,-0.00936,9.8665,0.01903,0.72921
51.26,35.882,-0.04459,-0.03367,9.84481,-0.00996,0.00293,-0.00202,9.84497,0.01057,-1.07648
51.28,35.896,-0.0514,-0.02707,9.86216,-0.01271,0.00434,-0.0031,9.86233,0.01379,0.86797
51.3,35.91,-0.0668,-0.02195,9.86891,-0.00673,0.00488,-0.00324,9.86916,0.00892,0.34178
51.32,35.924,-0.08105,-0.01426,9.8555,-0.01245,0.00375,0.00073,9.85584,0.01302,-0.6663
51.34,35.938,-0.08717,-0.01608,9.83636,-0.0093,0.00282,-0.00182,9.83676,0.00988,-0.95389
51.36,35.952,-0.11207,-0.02393,9.84262,-0.00785,0.00596,-0.01303,9.84329,0.01634,0.32642
51.38,35.966,-0.08,-0.0215,9.84998,-0.01308,0.00895,0.00094,9.85033,0.01587,0.35189
51.4,35.98,-0.10499,-0.03162,9.83976,-0.00876,0.00727,-0.00267,9.84037,0.0117,-0.49786
51.42,35.994,-0.06102,-0.01196,9.8527,-0.00565,0.0085,-0.00761,9.8529,0.01273,0.62631
51.44,36.008,-0.08584,-0.00834,9.86111,-0.00284,0.00507,-0.00725,9.86149,0.00929,0.42964
51.46,36.022,-0.09571,0.01159,9.86284,-0.00853,0.00726,-0.01448,9.86331,0.0183,0.09111
51.48,36.036,-0.0668,0.01321,9.83428,-0.00641,0.01153,-0.00174,9.83451,0.01331,-1.43982
51.5,36.05,-0.05547,-0.00439,9.82948,-0.01421,0.00946,-0.01026,9.82964,0.01991,-0.24389
51.52,36.064,-0.09851,0.00517,9.82917,-0.00615,0.00618,-0.01077,9.82966,0.01386,0.00123
51.54,36.078,-0.09029,0.02031,9.84463,-0.01491,0.00415,-0.00898,9.84506,0.01789,0.76994
51.56,36.092,-0.08351,0.01319,9.81715,-0.00491,0.0061,-0.0061,9.81751,0.00993,-1.37735
51.58,36.106,-0.09009,-0.01051,9.82283,-0.00996,0.00337,-0.0045,9.82325,0.01144,0.28672
51.6,36.12,-0.09089,-0.01163,9.83077,-0.00735,0.01014,-0.0071,9.83119,0.0144,0.39726
51.62,36.134,-0.08244,0.0052,9.84045,-0.00815,0.00637,-0.00914,9.84079,0.0138,0.48008
51.64,36.148,-0.07316,0.01937,9.80761,-0.00556,0.00757,-0.01544,9.8079,0.01808,-1.64471
51.66,36.162,-0.06666,0.0388,9.79891,-0.01092,0.0129,-0.01304,9.79921,0.02135,-0.43445
51.68,36.176,-0.03017,0.01317,9.81079,-0.00539,0.00255,-0.01236,9.81084,0.01372,0.5815
51.7,36.19,-0.04238,0.0208,9.82518,-0.00549,0.00796,-0.01319,9.82529,0.01635,0.72239
51.72,36.204,0.00159,0.04842,9.79934,-0.00861,0.00747,-0.01278,9.79946,0.01712,-1.29166
51.74,36.218,0.02009,-0.01497,9.77082,-0.00767,0.01401,-0.01535,9.77085,0.02215,-1.43006
51.76,36.232,0.0397,0.00507,9.81615,-0.00656,0.00597,-0.0124,9.81623,0.01524,2.26876
51.78,36.246,0.05534,0.01966,9.79272,-0.00568,0.00877,-0.009,9.7929,0.01379,-1.16671
51.8,36.26,0.07648,0.02667,9.79817,-0.01242,0.00553,-0.01007,9.79851,0.01692,0.28067
51.82,36.274,0.1265,0.05744,9.7942,-0.01003,0.00472,-0.01521,9.79519,0.01882,-0.16597
51.84,36.288,0.08216,0.02592,9.80206,-0.00412,0.0072,-0.01461,9.80244,0.0168,0.36239
51.86,36.302,0.12923,0.01941,9.77815,-0.00977,0.01001,-0.0087,9.77902,0.01647,-1.17081
51.88,36.316,0.09607,0.02635,9.7905,-0.00533,0.00902,-0.01133,9.791,0.01543,0.59906
